id,name,street_address,city,state,zip_code,country,phone,description,product_types,hazmat_handling,transfer_modes,railroads,track_capacity,security_features,equipment,cities_served,storage_options,heating_capabilities,kosher_certification,onsite_railcar_storage,onsite_scale,weight_restricted_263k,weight_restricted_286k,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,about,url,scraped_at
1308,"Concord, Ontario Transload",101 Doney Crescent,Concord,ON,L4K 1P6,CA,+17132807987,"Concord, Ontario Transload is a transloading company in Concord, ON, Canada. This is a Commtrex Verified location.",Dry Bulk; Liquids,Yes,Rail to Truck; Truck to Rail,"CN - Mon, Tue, Wed, Thu, Fri",183 railcar spot(s),Lighting; Paved Roads; Surveillance Cameras,Railcar Mover; Scale - Certified Truck,"Ajax, ON; Akron, OH; Amherst, NY; Ann Arbor, MI; Barrie, ON; Binghamton, NYBrampton, ONBuffalo, NYBurlington, ONCambridge, ONCanton, OHChatham, ONCleveland, OHDetroit, MIErie, PAFlint, MIGatineau, QCGuelph, ONHamilton, ONKitchener, ONLondon, ONLorain, OHMarkham, ONMilton, ONMississauga, ONNiagara Falls, ONOakville, ONOshawa, ONOttawa, ONPittsburgh, PARichmond Hill, ONRochester, NYSaginaw, MISouth Lyon, MISt. Catharines, ONSterling Heights, MISyracuse, NYToronto, ONUtica, NYVaughan, ONWarren, MIWaterloo, ONWhitby, ONWindsor, ONYoungstown, OH","Bulk Storage, Outdoor",No,No,Yes,Yes,Yes,No,8:00 AM-4:30 PM,8:00 AM-4:30 PM,8:00 AM-4:30 PM,8:00 AM-4:30 PM,8:00 AM-4:30 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1308.html,2026-02-10T01:37:16.029579
1309,"Dundas, Ontario Transload",489 Highway 8,Dundas,ON,L8S 5E1,CA,+17132807987,"Dundas, Ontario Transload is a transloading company in Dundas, ON, Canada. This is a Commtrex Verified location.",Dry Bulk; Packaged Goods,No,Truck to Rail,CN,none provided,Fencing; Lighting; Security Gate Entrance,Forklift - Automation; Silo - Bulk Cement; Silo - Bulk Plastics,"Ajax, ON; Akron, OH; Amherst, NY; Ann Arbor, MI; Barrie, ON; Binghamton, NYBrampton, ONBuffalo, NYBurlington, ONCambridge, ONCanton, OHChatham, ONCleveland, OHDetroit, MIErie, PAFlint, MIGuelph, ONHamilton, ONKitchener, ONLansing, MILondon, ONLorain, OHMarkham, ONMilton, ONMississauga, ONNiagara Falls, ONOakville, ONOshawa, ONPittsburgh, PARichmond Hill, ONRochester, NYSaginaw, MISouth Lyon, MISt. Catharines, ONSterling Heights, MISyracuse, NYToledo, OHToronto, ONUtica, NYVaughan, ONWarren, MIWaterloo, ONWhitby, ONWindsor, ONYoungstown, OH","Bulk Storage, Indoor, Outdoor, Temperature Controlled",No,No,No,No,No,No,4:00 AM-8:00 PM,4:00 AM-8:00 PM,4:00 AM-8:00 PM,4:00 AM-8:00 PM,4:00 AM-8:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1309.html,2026-02-10T01:37:18.782582
1315,Lexington Yard,133 Buchanan Street,Lexington,KY,40508,US,+17132807987,"Lexington Yard is a transloading company in Lexington, KY, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,No,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri; NS - Mon, Tue, Wed, Thu, Fri",50 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Lumber; Loader - Front End; Loader - Railcar; Loader - TruckScale - Certified RailScale - Certified Truck,"Asheville, NC; Bloomington, IN; Carmel, IN; Champaign, IL; Charleston, WV; Chattanooga, TNCincinnati, OHClarksville, TNColumbus, OHDayton, OHEvansville, INFort Wayne, INHickory, NCHuntington, WVIndianapolis, INJohnson City, TNKingsport, TNKnoxville, TNLafayette, INLexington, KYLouisville, KYMurfreesboro, TNNashville, TN",Bulk Storage,No,No,Yes,Yes,No,Yes,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,"Aggregates, bulk liquids, plastics, centerbeams, ground storage",https://www.commtrex.com/transloading/location/1315.html,2026-02-10T01:37:21.674607
1316,Whiteville Transload,1980 Georgia Pacific Road,Whiteville,NC,28472,US,+17132807987,"Whiteville Transload is a transloading company in Whiteville, NC, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"CSX - Tue, Thu, Sun",150 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance,Conveyor - Bulk; Conveyor - Sand; Conveyor - Stacker; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - RailDock - TruckForklift - HeavyForklift - LumberLoader - Front EndLoader - RailcarLoader - TruckLocomotivePipe Handling EquipmentScale - Certified TruckTelehandler,"Asheville, NC; Augusta, GA; Burlington, NC; Cary, NC; Charleston, SC; Charlotte, NCChesapeake, VAColumbia, SCConcord, NCDurham, NCFayetteville, NCGastonia, NCGreensboro, NCGreenville, NCGreenville, SCHampton, VAHickory, NCHigh Point, NCJacksonville, NCJohnson City, TNLynchburg, VAMauldin, SCMyrtle Beach, SCNewport News, VANorfolk, VANorth Charleston, SCRaleigh, NCRichmond, VARoanoke, VARock Hill, SCSavannah, GASpartanburg, SCVirginia Beach, VAWilmington, NCWinston-Salem, NC","Indoor, Outdoor",No,No,Yes,Yes,No,Yes,7:00 AM-5:00 PM,7:00 AM-3:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,Closed,Closed,"200,000 sq ft of warehouse space, all car types, aggregate pit, warehouse capacity, ground storage.",https://www.commtrex.com/transloading/location/1316.html,2026-02-10T01:37:24.495592
1317,Greenville Terminal,1025 Martin Street,Greenville,OH,45331,US,+17132807987,"Greenville Terminal is a transloading company in Greenville, OH, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,CSX,8 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads,none provided,"Akron, OH; Ann Arbor, MI; Aurora, IL; Bloomington, IL; Bloomington, IN; Canton, OHCarmel, INChampaign, ILCharleston, WVChatham, ONChicago, ILCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElgin, ILElkhart, INEvansville, INFlint, MIFort Wayne, INGrand Rapids, MIHolland, MIHuntington, WVIndianapolis, INJoliet, ILKalamazoo, MIKenosha, WILafayette, INLansing, MILexington, KYLorain, OHLouisville, KYMuskegon, MINaperville, ILPittsburgh, PARacine, WIRound Lake Beach, ILSaginaw, MISouth Bend, INSouth Lyon, MISterling Heights, MIToledo, OHWarren, MIWindsor, ONYoungstown, OH",Outdoor,No,No,No,No,No,Yes,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:00 AM-5:00 PM,Closed,Closed,"Truck access to one side of track, plastics with self unloading trucks",https://www.commtrex.com/transloading/location/1317.html,2026-02-10T01:37:27.224159
1318,Clearfield Yard,650 Corman Way,Clearfield,PA,16830,US,+17132807987,"Clearfield Yard is a transloading company in Clearfield, PA, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,NS,20 railcar spot(s),Lighting; Paved Roads,Conveyor - Bulk; Scale - Certified Truck,"Ajax, ON; Akron, OH; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VAAtlantic City, NJBaltimore, MDBarrie, ONBinghamton, NYBrampton, ONBronx, NYBrooklyn, NYBuffalo, NYBurlington, ONCambridge, ONCanton, OHCharlottesville, VAChatham, ONCleveland, OHColumbia, MDDover, DEEdison, NJElizabeth, NJErie, PAFrederick, MDFredericksburg, VAGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAJersey City, NJKitchener, ONLakewood, NJLancaster, PALondon, ONLorain, OHManhattan, NYMarkham, ONMilton, ONMississauga, ONNew York, NYNewark, NJNiagara Falls, ONNorth Hempstead, NYOakville, ONOshawa, ONPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYQueens, NYRamapo, NYReading, PARichmond, VARichmond Hill, ONRochester, NYSalisbury, MDScranton, PASt. Catharines, ONStaten Island, NYSyracuse, NYToronto, ONTrenton, NJUtica, NYVaughan, ONWashington, DCWaterloo, ONWhitby, ONWoodbridge, NJYonkers, NYYork, PAYoungstown, OH",Outdoor,No,No,Yes,Yes,No,Yes,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,Closed,Closed,Closed,,https://www.commtrex.com/transloading/location/1318.html,2026-02-10T01:37:30.007072
1319,Buckland Siding,101 N. Main Street,Buckland,OH,45819,US,+17132807987,"Buckland Siding is a transloading company in Buckland, OH, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,CSX; NS,8 railcar spot(s),Lighting; Paved Roads,Conveyor - Bulk; Scale - Certified Truck,"Akron, OH; Ann Arbor, MI; Aurora, IL; Bloomington, IL; Bloomington, IN; Canton, OHCarmel, INChampaign, ILCharleston, WVChatham, ONChicago, ILCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElgin, ILElkhart, INErie, PAFlint, MIFort Wayne, INGrand Rapids, MIHolland, MIHuntington, WVIndianapolis, INJoliet, ILKalamazoo, MIKenosha, WILafayette, INLansing, MILexington, KYLondon, ONLorain, OHLouisville, KYMuskegon, MINaperville, ILPittsburgh, PARacine, WIRound Lake Beach, ILSaginaw, MISouth Bend, INSouth Lyon, MISterling Heights, MIToledo, OHWarren, MIWindsor, ONYoungstown, OH",Bulk Storage,No,No,No,No,No,Yes,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1319.html,2026-02-10T01:37:32.859726
1320,Dover Yard,475 W 3rd Street,Dover,OH,44622,US,+17132807987,"Dover Yard is a transloading company in Dover, OH, United States. This is a Commtrex Verified location.",Dry Bulk,Yes,Rail to Truck; Truck to Rail,CSX; NS,20 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Rail; Scale - Certified Truck,"Akron, OH; Amherst, NY; Ann Arbor, MI; Brampton, ON; Buffalo, NY; Burlington, ONCambridge, ONCanton, OHCarmel, INCharleston, WVCharlottesville, VAChatham, ONCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElkhart, INErie, PAFlint, MIFort Wayne, INFrederick, MDGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHuntington, WVKalamazoo, MIKitchener, ONLansing, MILexington, KYLondon, ONLorain, OHLynchburg, VAMilton, ONMississauga, ONNiagara Falls, ONOakville, ONPittsburgh, PARoanoke, VASaginaw, MISouth Lyon, MISt. Catharines, ONSterling Heights, MIToledo, OHToronto, ONWarren, MIWaterloo, ONWindsor, ONYoungstown, OH","Bulk Storage, Outdoor",No,No,Yes,No,No,Yes,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,Closed,Closed,"Boxcar unloading ramp, dry commodity transfers, laydown space available",https://www.commtrex.com/transloading/location/1320.html,2026-02-10T01:37:35.722581
1321,Celina Distribution Center,8056 Albers Road,Celina,OH,45822,US,+17132807987,"Celina Distribution Center is a transloading company in Celina, OH, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Packaged Goods,No,Rail to Truck; Truck to Rail,CSX; NS,10 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Crane - Overhead >= 35 Tons; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Heavy; Loader - Front End; Loader - TruckPipe Handling EquipmentScale - Certified Truck,"Akron, OH; Ann Arbor, MI; Aurora, IL; Bloomington, IL; Bloomington, IN; Canton, OHCarmel, INChampaign, ILCharleston, WVChatham, ONChicago, ILCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElgin, ILElkhart, INEvansville, INFlint, MIFort Wayne, INGrand Rapids, MIHolland, MIHuntington, WVIndianapolis, INJoliet, ILKalamazoo, MIKenosha, WILafayette, INLansing, MILexington, KYLondon, ONLorain, OHLouisville, KYMilwaukee, WIMuskegon, MINaperville, ILPittsburgh, PARacine, WIRound Lake Beach, ILSaginaw, MISouth Bend, INSouth Lyon, MISterling Heights, MIToledo, OHWarren, MIWindsor, ONYoungstown, OH","Bulk Storage, Food Grade, Indoor, Outdoor",No,No,No,Yes,No,Yes,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,This location offers 10 acre outdoor storage and a 40k square foot warehouse.,https://www.commtrex.com/transloading/location/1321.html,2026-02-10T01:37:38.671538
1322,Conway,440 Allied Dr,Conway,SC,29526,US,+17132807987,"Conway is a transloading company in Conway, SC, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"CSX - Tue, Thu, Sun",8 railcar spot(s),Fencing; Paved Roads,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Lumber; Locomotive,"Asheville, NC; Augusta, GA; Burlington, NC; Cary, NC; Charleston, SC; Charlotte, NCColumbia, SCConcord, NCDurham, NCFayetteville, NCGastonia, NCGreensboro, NCGreenville, NCGreenville, SCHickory, NCHigh Point, NCJacksonville, NCLynchburg, VAMauldin, SCMyrtle Beach, SCNorth Charleston, SCRaleigh, NCRoanoke, VARock Hill, SCSavannah, GASpartanburg, SCWilmington, NCWinston-Salem, NC",Outdoor,No,No,Yes,No,No,Yes,5:00 AM-7:00 PM,5:00 AM-7:00 PM,5:00 AM-7:00 PM,5:00 AM-7:00 PM,5:00 AM-7:00 PM,Closed,Closed,"laydown space availble, expansion available",https://www.commtrex.com/transloading/location/1322.html,2026-02-10T01:37:41.488409
1323,Cookeville,Brown Avenue,Cookeville,TN,38501,US,+17132807987,"Cookeville is a transloading company in Cookeville, TN, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun",15 railcar spot(s),none provided,none provided,"Asheville, NC; Athens, GA; Atlanta, GA; Birmingham, AL; Bloomington, IN; Chattanooga, TNCincinnati, OHClarksville, TNEvansville, INGainesville, GAGreenville, SCHickory, NCHuntington, WVHuntsville, ALJohnson City, TNKingsport, TNKnoxville, TNLexington, KYLouisville, KYMauldin, SCMurfreesboro, TNNashville, TNSandy Springs, GASpartanburg, SCTuscaloosa, AL","Food Grade, Outdoor",No,No,Yes,No,Yes,No,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,"bulk liquid, dry bulk, aggregates/minerals, steel scrap, conveyor",https://www.commtrex.com/transloading/location/1323.html,2026-02-10T01:37:44.438268
1324,Clarksville,931 Alfred Thun Rd.,Clarksville,TN,37040,US,+17132807987,"Clarksville is a transloading company in Clarksville, TN, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,No,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri",14 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Heavy; Forklift - Lumber,"Birmingham, AL; Bloomington, IN; Carmel, IN; Champaign, IL; Chattanooga, TN; Cincinnati, OHClarksville, TNEvansville, INGainesville, GAHuntsville, ALIndianapolis, INKnoxville, TNLexington, KYLouisville, KYMemphis, TNMurfreesboro, TNNashville, TNSandy Springs, GASt. Louis, MOTuscaloosa, AL","Bulk Storage, Indoor, Outdoor, Temperature Controlled",No,No,No,No,No,Yes,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,"Centerbeams, lumber, poles, bulk liquids, bulk dry products, 4 acre storage site.",https://www.commtrex.com/transloading/location/1324.html,2026-02-10T01:37:47.284257
1325,Old Hickory Terminal,370 Swinging Bridge Road,Old Hickory,TN,37138,US,+17132807987,"Old Hickory Terminal is a transloading company in Old Hickory, TN, United States. This is a Commtrex Verified location.",Liquids,Yes,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun",20 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Scale - Certified Truck,"Asheville, NC; Athens, GA; Atlanta, GA; Birmingham, AL; Bloomington, IN; Chattanooga, TNCincinnati, OHClarksville, TNEvansville, INGainesville, GAHuntsville, ALIndianapolis, INJohnson City, TNKingsport, TNKnoxville, TNLexington, KYLouisville, KYMemphis, TNMurfreesboro, TNNashville, TNSandy Springs, GATuscaloosa, AL","Outdoor, Temperature Controlled",No,No,Yes,Yes,No,Yes,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,4:00 AM-10:00 PM,Dry Bulk/Bulk Liquid truck transfer only,https://www.commtrex.com/transloading/location/1325.html,2026-02-10T01:37:50.094484
1326,Mt Hope,N Pax Avenue,Mt Hope,WV,25880,US,+17132807987,"Mt Hope is a transloading company in Mt Hope, WV, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun",25 railcar spot(s),Lighting; Paved Roads,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail,"Akron, OH; Alexandria, VA; Arlington, VA; Asheville, NC; Burlington, NC; Canton, OHCary, NCCharleston, WVCharlotte, NCCharlottesville, VACincinnati, OHCleveland, OHColumbus, OHConcord, NCDayton, OHDurham, NCFayetteville, NCFrederick, MDFredericksburg, VAGastonia, NCGreensboro, NCGreenville, SCHagerstown, MDHickory, NCHigh Point, NCHuntington, WVJohnson City, TNKingsport, TNKnoxville, TNLexington, KYLouisville, KYLynchburg, VAMauldin, SCPittsburgh, PARaleigh, NCRichmond, VARoanoke, VARock Hill, SCSpartanburg, SCWashington, DCWinston-Salem, NCYoungstown, OH",Outdoor,No,No,No,No,No,Yes,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,Closed,,https://www.commtrex.com/transloading/location/1326.html,2026-02-10T01:37:53.151925
1327,Diboll,515 Pine Valley Rd,Diboll,TX,75941,US,+17132807987,"Diboll is a transloading company in Diboll, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,No,Rail to Truck; Truck to Rail,"UP - Mon, Tue, Wed, Thu, Fri, Sat, Sun",17 railcar spot(s),Fencing,Locomotive,"Allen, TX; Arlington, TX; Austin, TX; Baton Rouge, LA; Beaumont, TX; Carrollton, TXCollege Station, TXDallas, TXDenton, TXFort Worth, TXFrisco, TXGarland, TXGrand Prairie, TXHouston, TXIrving, TXKilleen, TXLafayette, LALake Charles, LALeague City, TXLewisville, TXLongview, TXMcKinney, TXMesquite, TXMonroe, LAPasadena, TXPearland, TXPlano, TXPort Arthur, TXRichardson, TXRound Rock, TXShreveport, LASugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXTyler, TXWaco, TX",Outdoor,No,No,Yes,No,Yes,No,7:00 AM-3:00 PM,7:00 AM-3:00 PM,7:00 AM-3:00 PM,7:00 AM-3:00 PM,7:00 AM-3:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1327.html,2026-02-10T01:37:56.120061
1328,Allentown Yard,333 W. Linden Street,Allentown,PA,18101,US,+17132807987,"Allentown Yard is a transloading company in Allentown, PA, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,NS,8 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Rail,"Albany, NY; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VA; Atlantic City, NJBabylon, NYBaltimore, MDBinghamton, NYBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYBuffalo, NYCharlottesville, VAColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJFrederick, MDFredericksburg, VAHagerstown, MDHampton, VAHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJLakewood, NJLancaster, PALeominster, MAManhattan, NYNew Bedford, MANew Haven, CTNew York, NYNewark, NJNewport News, VANorth Hempstead, NYNorwich, CTOyster Bay, NYPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYProvidence, RIQueens, NYRamapo, NYReading, PARichmond, VARochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MAStamford, CTStaten Island, NYSyracuse, NYTrenton, NJUtica, NYWashington, DCWaterbury, CTWoodbridge, NJWorcester, MAYonkers, NYYork, PA","Bulk Storage, Outdoor",No,No,No,No,No,Yes,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1328.html,2026-02-10T01:37:59.015189
1329,Shale Rail,264 Wickwire Way,Towanda,PA,18848,US,+17132807987,"Shale Rail is a transloading company in Towanda, PA, United States. This is a Commtrex Verified location.",Oversized,No,Rail to Truck; Truck to Rail,"NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",70 railcar spot(s),Lighting,Conveyor - Sand; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Heavy; Forklift - Lumber; Loader - Front EndScale - Certified Truck,"Ajax, ON; Albany, NY; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VAAtlantic City, NJBabylon, NYBaltimore, MDBarrie, ONBinghamton, NYBrampton, ONBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYBuffalo, NYBurlington, VTBurlington, ONCambridge, ONColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJErie, PAFrederick, MDFredericksburg, VAGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJKitchener, ONLakewood, NJLancaster, PALeominster, MAManhattan, NYMarkham, ONMilton, ONMississauga, ONNew Haven, CTNew York, NYNewark, NJNiagara Falls, ONNorth Hempstead, NYNorwich, CTOakville, ONOshawa, ONOyster Bay, NYPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYQueens, NYRamapo, NYReading, PARichmond Hill, ONRochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MASt. Catharines, ONStamford, CTStaten Island, NYSyracuse, NYToronto, ONTrenton, NJUtica, NYVaughan, ONWashington, DCWaterbury, CTWaterloo, ONWhitby, ONWoodbridge, NJWorcester, MAYonkers, NYYork, PAYoungstown, OH",--,No,No,Yes,Yes,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"3 unloading tracks (# 1, 2, 3) with the abilty to transload bulk Frac Sand, Pipeline Mats, Cement, Animal Tallow, Natural Gas. Ability to Cross Dock and Warehouse. Laydown space available. Approximately 20 acres. 70 Car spots.",https://www.commtrex.com/transloading/location/1329.html,2026-02-10T01:38:01.861519
1330,Texas Specialities,341 Shiner Road,Towanda,PA,18848,US,+17132807987,"Texas Specialities is a transloading company in Towanda, PA, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,"NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",80 railcar spot(s),Lighting,Conveyor - Sand; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Scale - Certified Truck,"Ajax, ON; Albany, NY; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VAAtlantic City, NJBabylon, NYBaltimore, MDBarrie, ONBinghamton, NYBrampton, ONBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYBuffalo, NYBurlington, VTBurlington, ONCambridge, ONColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJErie, PAFrederick, MDFredericksburg, VAGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJKitchener, ONLakewood, NJLancaster, PALeominster, MAManhattan, NYMarkham, ONMilton, ONMississauga, ONNew Haven, CTNew York, NYNewark, NJNiagara Falls, ONNorth Hempstead, NYNorwich, CTOakville, ONOshawa, ONOyster Bay, NYPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYQueens, NYRamapo, NYReading, PARichmond Hill, ONRochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MASt. Catharines, ONStamford, CTStaten Island, NYSyracuse, NYToronto, ONTrenton, NJUtica, NYVaughan, ONWashington, DCWaterbury, CTWaterloo, ONWhitby, ONWoodbridge, NJWorcester, MAYonkers, NYYork, PAYoungstown, OH",Bulk Storage,No,No,No,Yes,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"2 unloading tracks (# 1, 2) with ability to transload bulk Frac Sand. Approxmiately 75 car spots.",https://www.commtrex.com/transloading/location/1330.html,2026-02-10T01:38:05.064246
